id,title,date,country
WO2020206379,RECORD REPORTING SYSTEM,03.04.2020,WO
US204578557,Capsule device and methodology for discovery of gut microbe roles in diseases with origin in gut,16.05.2017,US
US420659899,Consumer-permissioned data processing system,25.02.2021,US
WO2023167948,"RECONFIGURABLE PUZZLE FOR EDUCATION, THERAPY, AND ENTERTAINMENT",01.03.2023,WO
KR446842458,"주행 제어 방법, 주행 제어 프로그램, 및 주행 제어 시스템",17.06.2024,KR
US200949614,"Real-time, stream data information integration and analytics system",22.06.2015,US
WO2015128700,ELECTRONIC EDUCATIONAL CONTENT MAPPING AND LEARNING SYSTEM AND A METHOD OF ENSURING QUALITY TEACHING AND LEARNING EFFECTIVENESS,17.03.2014,WO
US40713987,Customized textbook systems and methods,14.02.2001,US
US40070002,Virtual financial aid office,13.11.2001,US
US311577856,"Device, method, and app for facilitating sleep",26.05.2020,US
US41196090,System and method for computer based creation of tests formatted to facilitate computer based testing,18.10.2004,US
US124055647,DOCUMENT PROCESSING AND NOTATING METHOD AND SYSTEM,12.11.2012,US
AU194139565,Document Processing and Notating Method and System,01.04.2015,AU
AU194138520,Method and System for Processing or Notating a Document or Design,05.08.2015,AU
AU181606442,Document processing and notating method and system,12.11.2012,AU
WO2013067602,DOCUMENT PROCESSING AND NOTATING METHOD AND SYSTEM,12.11.2012,WO
WO2024156709,EVALUATION OF SERUM CX3CL1 FOR THE PREDICTION OF PRETERM PREMATURE RUPTURE OF MEMBRANES,23.01.2024,WO
US40433757,Employment center,03.09.2003,US
WO2025006192,DIRECTIVE GENERATIVE THREAD-BASED USER ASSISTANCE SYSTEM,13.06.2024,WO
US432031754,ADMINISTERING A DIGITAL THERAPEUTIC USING A DEVICE INTERFACE TO TREAT ANXIETY OR DEPRESSION,21.12.2023,US
US40466920,System for scheduling classes and managing eductional resources,13.11.2002,US
US42346804,System for scheduling classes and managing educational resources,30.10.2007,US
US73470135,System for Scheduling Classes and Managing Educational Resources,03.10.2011,US
IN395677510,SYSTEM AND METHOD FOR BLOCKCHAIN BASED EDUCATION PLATFORM,31.08.2022,IN
US105470728,PSYCHOGRAPHIC BASED METHODS AND SYSTEMS FOR JOB SEEKING,14.12.2012,US
US437764724,DATA DRIVEN SMART NON-PNEUMATIC TIRES,10.06.2022,US
US297810888,USER INTERFACE FOR SEARCH RESULTS,26.12.2018,US
KR446840423,더스트를 활용한 고순도 염화칼륨 제조방법 및 이로부터 제조되는 고순도 염화칼륨,05.07.2024,KR
KR446840346,돼지고기의 근내지방도 함량 예측용 바이오마커 및 그의 용도,07.07.2023,KR
CA93899313,SYSTEM AND METHOD FOR COMPUTER BASED TEST CREATION,27.03.1997,CA
US76804314,People Risk Portal,13.09.2011,US
US39649278,Arrangement and system for production of dental products and transmission of information,13.09.2001,US
CA93867945,ARRANGEMENT AND SYSTEM FOR PRODUCTION OF DENTAL PRODUCTS AND TRANSMISSION OF INFORMATION,,CA
WO1998044865,ARRANGEMENT AND SYSTEM FOR PRODUCTION OF DENTAL PRODUCTS AND TRANSMISSION OF INFORMATION,19.03.1998,WO
AU194329753,Arrangement and system for production of dental products and transmission of information,19.03.1998,AU
US225503609,SYSTEM AND METHODS THAT FACILITATE COMPETENCY ASSESSMENT AND AFFINITY MATCHING,02.03.2018,US
US41055544,System and method for computer based creation of tests formatted to facilitate computer based testing,28.05.2004,US
US39844154,System and method for computer based creation of tests formatted to facilitate computer based testing,15.04.2002,US
US43726809,System and method for computer based creation of tests formatted to facilitate computer based testing,03.08.2009,US
US73328806,System for Collection and Longitudinal Analysis of Anonymous Student Data,15.02.2010,US
WO2023187655,SYNTHESIS METHODS FOR ULTRA-HIGH MOLECULAR WEIGHT POLYLACTIDES AND ULTRA-HIGH MOLECULAR WEIGHT POLYLACTIDES MADE THEREFROM,28.03.2023,WO
US41914653,Constituent data and transaction system,08.06.2006,US
WO2008018889,MEDICAL TRAINING SYSTEM FOR CASUALTY SIMULATION,28.09.2006,WO
US279624589,Assessment-based assignment of remediation and enhancement activities,15.06.2018,US
US73444745,METHOD AND SYSTEM FOR CAREER INTEGRATED ONLINE LEARNING,26.11.2009,US
CA94353886,PRINT REMOTELY TO A MOBILE DEVICE,,CA
AU181361642,Print remotely to a mobile device,19.09.2005,AU
WO2007033397,PRINT REMOTELY TO A MOBILE DEVICE,19.09.2005,WO
IN211679850,A CLOUD-BASED KNOWLEDGE MANAGEMENT SYSTEM AND METHOD FOR CREATING PERVASIVE LEARNING ENVIRONMENT,02.04.2013,IN
US73219848,Method for Digitally Labelling Websites,10.12.2010,US
US73208903,Method for digitally labelling websites,10.12.2010,US
US73208890,Method for digitally labelling websites,10.12.2010,US
WO2010070673,A METHOD AND SYSTEM FOR CAREER INTEGRATED ONLINE LEARNING,26.11.2009,WO
US185318367,System and method for infrasonic cardiac monitoring,14.06.2016,US
US297806157,System and method for infrasonic cardiac monitoring,24.01.2020,US
WO2025029503,SYSTEM AND METHOD FOR ARTIFICIAL INTELLIGENCE-BASED ELECTRONIC TEXTBOOK,19.07.2024,WO
IN275750405,SECURE CLOUD-MANAGED CONTENT DELIVERY COMPUTER ECOSYSTEM,17.05.2019,IN
US73287172,Web based interactive geographic information systems mapping analysis and methods for improving business performance including future scenario modeling,08.09.2010,US
CN446870927,一种高功率锂离子电池筛选方法,14.10.2024,CN
CA421429779,PUBLISHING AND DISTRIBUTION SYSTEM AND METHOD FOR E-LEARNING CONTENT ACROSS MULTIPLE LEARNING ENVIRONMENTS,,CA
US39816318,Method for digitally labeling websites,22.02.2001,US
US177601574,"HAND-LAUNCHED, SOLAR-POWERED AIRCRAFT",01.09.2014,US
IN300870453,EDUCATION AT YOUR FINGER TIPS,11.05.2020,IN
US40440777,System and method for selecting and reserving items,13.08.2003,US
US295683145,Physician to patient network system for real-time electronic communications & transfer of patient health information,30.11.2018,US
US306628815,ONLINE CLASSROOM SYSTEM AND METHOD FOR ACTIVE LEARNING,20.03.2020,US
US437764647,SLIT-SHEET-PAPER EXPANSION SYSTEMS AND METHODS USING FRICTION BRUSH(ES) AND/OR OTHER FRICTION MEMBER(S),26.02.2024,US
US130502851,MONITORING DEVICE AND SYSTEM FOR REMOTE TEST TAKING,01.08.2014,US
US238107061,ASSESSMENT-BASED MEASURABLE PROGRESS LEARNING SYSTEM,27.08.2018,US
US40439421,System for scheduling classes and managing educational resources,24.07.2003,US
WO2001082150,SYSTEM FOR SCHEDULING CLASSES AND MANAGING EDUCATIONAL RESOURCES,23.04.2001,WO
CN446854779,一种井组调整措施生成方法、系统、设备、介质及产品,29.09.2024,CN
US322190214,Method and system for personalizing offers,29.12.2020,US
US297159145,Multi-label classification of text documents,19.12.2018,US
US343546823,Trained multi-label support vector machine running a one-vs-the-rest classifier,06.08.2021,US
US420409155,Training a multi-label classifier,28.09.2023,US
US208151156,"COMPUTER-IMPLEMENTED METHODS, SYSTEMS, AND COMPUTER-READABLE MEDIA FOR IDENTIFYING OPPORTUNITIES AND/OR COMPLIMENTARY PERSONAL TRAITS BASED ON IDENTIFIED PERSONAL TRAITS",08.12.2015,US
WO2016094348,IDENTIFYING OPPORTUNITIES AND/OR COMPLIMENTARY PERSONAL TRAITS,08.12.2015,WO
US205412608,SYSTEM AND METHOD TO GENERATE RECOMMENDATIONS BASED ON CURRENT AND PREDICTED EVENTS ABOUT A USER,01.05.2016,US
US437764720,Bicycle Tire Optimized for Electric Assistance,13.06.2022,US
US331225480,Method to Create Digital Twins and use the Same for Causal Associations,22.01.2021,US
US39467007,System and method for computer based test creation,27.03.1997,US
US39741955,System and method for computer based test creation,05.02.2001,US
CA93801699,SYSTEM AND METHOD FOR COMPUTER BASED TEST CREATION,27.03.1997,CA
US189851912,SYSTEMS AND METHODS OF A PLATFORM FOR CANDIDATE IDENTIFICATION,13.06.2016,US
IN211564414,A METHOD AND SYSTEM FOR CAREER INTEGRATED ONLINE LEARNING,30.05.2011,IN
US199419500,METHODS AND SYSTEMS OF A SPONSORED MOBILE DATA USAGE PLATFORM,16.12.2016,US
WO2017106722,METHODS AND SYSTEMS OF A SPONSORED MOBILE DATA USAGE PLATFORM,16.12.2016,WO
US137599572,"Deferred Income Annuity Structure Planning Tool Apparatuses, Methods and Systems",22.09.2014,US
US437764702,"IMAGE PROCESSING APPARATUS, METHOD OF CONTROLLING THE SAME, AND STORAGE MEDIUM",13.02.2024,US
US443652852,System and Method for Virtual Learning Environment,03.06.2024,US
WO2005053323,GROUPWARE SYSTEMS AND METHODS,19.11.2004,WO
CN334794363,Smart education OA system for colleges and universities,27.04.2021,CN
CA420646390,ACCESSIBLE E-LEARNING SYSTEMS AND METHODS,,CA
US39141451,Internet phone to PSTN cellular/PCS system,06.03.1997,US
US39479107,Internet phone to PSTN cellular/PCS system,10.12.1999,US
US236794740,Triggering an automatic creation of an event stamp,18.09.2018,US
CN446866629,一种比率型可逆响应的硫化氢荧光探针及其合成方法与应用,19.09.2024,CN
US43538739,Physician to  patient network system fo real-time electronic communication &; transfer of patient health information,02.10.2009,US
US178307199,Physician to patient network system for real-time electronic communications & transfer of patient health information,21.06.2016,US
US40570546,Public wireless/cordless internet gateway,11.03.1997,US
IN290773150,A PERSONALIZED EDUCATION SYSTEM,22.01.2020,IN
US73524393,Multi-Unit Interactive Dual-Video Medical Education System,23.09.2011,US
WO2010141251,SYSTEM AND METHODS FOR SOURCING AND MANAGING HEALTHCARE RELATED RESOURCES,24.05.2010,WO
WO2009132082,IMMUNOGENIC COMPOSITIONS CONTAINING CERAMIDE AND METHODS OF USE THEREOF,22.04.2009,WO
US321832568,Close marketplace,11.10.2020,US
IN367113971,A SYSTEM & METHOD FOR ANALYSIS AND IMPROVEMENT OF A UNIVERSITY ADMINISTRATION SYSTEM USING DATA MINING,07.06.2022,IN
US73402372,AUTOMATED METHOD FOR MEDICAL QUALITY ASSURANCE,03.11.2009,US
US239439244,METHOD AND SYSTEM OF FACILITATING REGISTRATION OF A USER,17.09.2018,US
US41602985,Physician to patient network system for real-time electronic communications and transfer of patient health information,06.06.2006,US
WO2010051036,AUTOMATED METHOD FOR MEDICAL QUALITY ASSURANCE,03.11.2009,WO
US159754397,Neural networking system and methods,29.06.2015,US
WO2019213300,SYSTEM AND METHOD FOR EDUCATIONAL OFFERING STAKING AND TOKEN ARCHITECTURE,01.05.2019,WO
US276024582,SYSTEM AND METHOD FOR EDUCATIONAL OFFERING STAKING AND TOKEN ARCHITECTURE,01.05.2019,US
US437768686,METHOD AND APPARATUS FOR IMAGE PROCESSING,13.06.2022,US
WO2015009287,LEARNING MODEL FOR COMPETENCY BASED PERFORMANCE,16.07.2013,WO
AU322897480,Virtual Education System,26.03.2021,AU
US43263604,Method and apparatus for accessing electronic data via a familiar printed medium,10.11.2009,US
IN233562868,PROPOLIS GEL AS AN INTRACANAL MEDICAMENT IN ENDODONTIC TREATMENT OF PERMANENT TEETH,12.11.2018,IN
CN430691456,Teaching apparatus for science and technology education,04.02.2024,CN
KR446842437,분리막 공급 장치 및 분리막 공급 방법,02.05.2024,KR
EP437777834,SCHRAUBENVERDICHTER UND KÜHLSYSTEM DAMIT,27.02.2024,EP
US40249643,Method for marriage information service business,31.12.2002,US
US130179886,Method and system for automated online college scholarship donations,30.10.2013,US
US73470323,"Methods, systems, and software for automated growth of intelligent on-line communities",24.06.2011,US
US40720575,Host website for digitally labeled websites and method,18.05.2004,US
WO2024010641,SYSTEMS AND METHODS TO GENERATE AN ENRICHED MEETING PLAYBACK TIMELINE,18.05.2023,WO
US323753457,SYSTEM FOR PRODUCING AND DELIVERING INFORMATION TECHNOLOGY PRODUCTS AND SERVICES,10.11.2020,US
WO2023158468,INTELLIGENT MEETING AGENT,23.11.2022,WO
US402826301,Skill-gap analysis and recommender system,14.03.2022,US
WO2022069884,CLINICAL PROTOTYPES,29.09.2021,WO
BR429133207,USO DE FOSFATASE ALCALINA RECOMBINANTE NO TRATAMENTO DE ATAQUES,04.12.2015,BR
CA420646392,SYSTEM AND METHOD FOR CENTRALLY MANAGING ADAPTIVE LEARNING ACROSS MULTIPLE DISTRIBUTED E-LEARNING EXPERIENCES,17.11.2023,CA
IN327425769,"SYSTEMS AND METHODS FOR COLLECTION, MANAGEMENT, DEVELOPMENT AND INCUBATION OF A PLURALITY OF IDEAS",14.02.2017,IN
CN437816808,一种稳定式变风量阀,01.11.2023,CN
WO2024052888,"AI-BASED ENERGY EDGE PLATFORM, SYSTEMS, AND METHODS",10.09.2023,WO
AU440312459,"AI-BASED ENERGY EDGE PLATFORM, SYSTEMS, AND METHODS",10.09.2023,AU
CN446868121,一种基于中低压配电网的节能降损增量能效评估系统及方法,31.07.2024,CN
US76829477,"System and method for social networking interactions using online consumer browsing behavior, buying patterns, advertisements and affiliate advertising, for promotions, online coupons, mobile services, products, goods and services, entertainment and auctions, with geospatial mapping technology",08.02.2012,US
US154606994,Adjusting search results based on overlapping work histories,30.07.2014,US
US235226984,Adjusting search results based on overlapping work histories,06.08.2018,US
CN446863074,基于机器视觉的工业管道检测方法、控制模块及存储介质,23.10.2024,CN
WO2023167949,"SEGMENTATION OF IMAGES ONTO PHYSICALLY SEPARABLE DEVICES AND REASSEMBLY FOR EDUCATION, THERAPY, AND ENTERTAINMENT",01.03.2023,WO
CN446854962,一种面向大飞机测试场景的虚拟辅助排故归零方法,09.10.2024,CN
US344365827,Web based interactive geographic information systems mapping analysis and methods for improving business performance including future scenario modeling,12.07.2021,US
US357572091,Systems and methods for remote evaluation of craft skills,21.12.2021,US
WO2019236331,STUDENT-CENTERED LEARNING SYSTEM WITH STUDENT AND TEACHER DASHBOARDS,25.05.2019,WO
WO2007145701,NANOSCALE WIRE METHODS AND DEVICES,06.04.2007,WO
US43235694,Location-based networking methods and systems for performing the same,29.12.2009,US
US73148704,Location-based networking methods and systems for performing the same,16.09.2010,US
CN446846976,玻璃振动板及带振动器的玻璃振动板,17.05.2023,CN
US40565251,"Methods, systems, and computer program products for compiling information into information categories using an expert system",30.10.2000,US
IN243741871,AN EMBEDDED DEVICE FOR ANALYSIS OF CONTINUOUS DEGRADATION IN ENGINEERING ADMISSIONS AND STUDENTS DROP OUT FACTORS  IN MAHARASHTRA,02.04.2019,IN
WO2011031795,WEB-BASED INTERACTIVE GEOGRAPHIC INFORMATION SYSTEMS MAPPING ANALYSIS AND METHODS FOR IMPROVING BUSINESS PERFORMANCE,08.09.2010,WO
WO2002084971,DATA DISTRIBUTION,01.03.2002,WO
WO2011097510,METHOD AND APPARATUS FOR HIRING USING MOBILE PHONES,04.02.2011,WO
US40178652,Mobile videoconferencing system,10.01.2003,US
WO2008051316,NANOSENSORS AND RELATED TECHNOLOGIES,11.06.2007,WO
US210412664,SYSTEMS AND METHODS FOR REMOTE EVLUATION OF CRAFT SKILLS,22.07.2017,US
US383823576,DETECTING AND TRIGGERING A PREVENTATIVE OPERATION MODE CHANGE IN A LOYALTY PROGRAM,15.06.2022,US
CA366161185,SYSTEM FOR PRODUCING AND DELIVERING INFORMATION TECHNOLOGY PRODUCTS AND SERVICES,,CA
WO2021096893,SYSTEM FOR PRODUCING AND DELIVERING INFORMATION TECHNOLOGY PRODUCTS AND SERVICES,10.11.2020,WO
CN446854158,多模态特征融合和全局局部域对齐的UDA SAR ATR方法及设备,29.08.2024,CN
CA381081578,DETECTING AND TRIGGERING A PREVENTATIVE OPERATION MODE CHANGE IN A LOYALTY PROGRAM,,CA
WO2012159174,URBAN SPACE STRUCTURE AND METHOD OF ITS CREATION,02.05.2012,WO
US73322834,METHOD AND APPARATUS FOR HIRING USING SOCIAL NETWORKS,02.02.2011,US
CN446864060,一种图像编码方法、图像解码方法、装置、电子设备、芯片及介质,03.07.2023,CN
US151717919,MULTIMEDIA TELEVISION SYSTEM FOR INTERACTIVE SOCIAL MEDIA AND SOCIAL NETWORK,24.03.2014,US
US39014276,System and method for computer based test assembly,09.02.1998,US
WO1999040555,SYSTEM AND METHOD FOR COMPUTER BASED TEST ASSEMBLY,08.02.1999,WO
CA93866865,SYSTEM AND METHOD FOR COMPUTER BASED TEST ASSEMBLY,08.02.1999,CA
US130179887,Method and system for automated online calendar-based donations,30.10.2013,US
CN446860107,一种中药组合物在制备治疗或预防特发性炎性肌病药物中的应用,12.01.2024,CN
US43012272,METHOD OF EARNING CELL PHONE USAGE BY ENGAGING IN EDUCATIONAL ENDEAVORS,24.09.2007,US
US42387290,"INTERACTIVE COMMUNITY PORTAL THAT, INTER ALIA, ALLOWS MEMBERS TO CREATE, MODIFY, ORGANIZE, SHARE, AND RECEIVE WELL-CLASSIFIED CONTENT IN ANY LANGUAGE IN ONE OR MORE FORMATS OF DATABASE FILES AND THE LIKE, AND FURTHER HELPS MEMBERS TO LEARN/TEACH AND/OR ENJOY FROM THE SAID CONTENT",12.10.2007,US
US41431922,Method and system for creating an embedded search link document,23.06.2000,US
WO2009158024,MICROFLUIDIC DROPLETS FOR METABOLIC ENGINEERING AND OTHER APPLICATIONS,26.06.2009,WO
US97879999,System and method for screening and processing applicants,07.12.2012,US
US132690313,System and method for screening and processing applicants,30.12.2014,US
US383823481,SYSTEM AND METHOD FOR SCREENING AND PROCESSING APPLICANTS,09.09.2022,US
CN446861402,一种智慧农业灌溉装置,04.11.2024,CN
IN211820565,RANKING SEARCH RESULTS FOR MEMBER PROFILE QUERIES,28.03.2017,IN
WO2016032572,RANKING SEARCH RESULTS FOR MEMBER PROFILE QUERIES,25.03.2015,WO
US42929158,Measuring the effectiveness of a person testimonial promotion,14.07.2009,US
US130179888,Method and system for automated online allocation of donations,30.10.2013,US
